102 0.970057 -0.48499 -0.485067
103 0.969512 -0.484716 -0.484796
104 0.968964 -0.48444 -0.484524
105 0.968412 -0.484163 -0.484249
106 0.967856 -0.483883 -0.483973
107 0.967298 -0.483602 -0.483695
108 0.966736 -0.48332 -0.483416
109 0.966171 -0.483036 -0.483135
110 0.965603 -0.48275 -0.482853
111 0.965032 -0.482463 -0.482569
112 0.964458 -0.482174 -0.482284
113 0.963881 -0.481884 -0.481998
114 0.963302 -0.481592 -0.48171
115 0.96272 -0.481299 -0.481421
116 0.962135 -0.481005 -0.48113
117 0.961548 -0.480709 -0.480839
118 0.960959 -0.480413 -0.480547
119 0.960368 -0.480115 -0.480253
120 0.959774 -0.479816 -0.479958
121 0.959178 -0.479516 -0.479663
122 0.958581 -0.479215 -0.479366
123 0.957981 -0.478913 -0.479069
124 0.95738 -0.47861 -0.47877
125 0.956777 -0.478306 -0.478471
126 0.956172 -0.478001 -0.478171
127 0.955566 -0.477695 -0.477871
128 0.954958 -0.477389 -0.47757
129 0.954349 -0.477082 -0.477268
130 0.953739 -0.476774 -0.476965
131 0.953128 -0.476465 -0.476662
132 0.952515 -0.476156 -0.476359
133 0.951902 -0.475847 -0.476055
134 0.951288 -0.475536 -0.475751
135 0.950672 -0.475226 -0.475447
136 0.950056 -0.474915 -0.475142
137 0.949439 -0.474603 -0.474837
138 0.948822 -0.474291 -0.474531
139 0.948204 -0.473978 -0.474226
140 0.947586 -0.473666 -0.47392
141 0.946967 -0.473352 -0.473614
142 0.946347 -0.473039 -0.473308
143 0.945728 -0.472725 -0.473003
144 0.945108 -0.472411 -0.472697
145 0.944488 -0.472097 -0.472391
146 0.943867 -0.471783 -0.472085
147 0.943247 -0.471468 -0.471779
148 0.942627 -0.471153 -0.471473
149 0.942006 -0.470838 -0.471168
150 0.941386 -0.470523 -0.470863
151 0.940766 -0.470208 -0.470557
152 0.940145 -0.469893 -0.470252
153 0.939525 -0.469578 -0.469948
154 0.938905 -0.469262 -0.469643
155 0.938286 -0.468947 -0.469339
156 0.937666 -0.468631 -0.469035
157 0.937047 -0.468316 -0.468731
158 0.936429 -0.468 -0.468428
159 0.93581 -0.467685 -0.468125
160 0.935192 -0.46737 -0.467823
161 0.934575 -0.467054 -0.467521
162 0.933958 -0.466739 -0.467219
163 0.933341 -0.466424 -0.466918
164 0.932725 -0.466108 -0.466617
165 0.932109 -0.465793 -0.466316
166 0.931494 -0.465478 -0.466016
167 0.93088 -0.465163 -0.465717
168 0.930266 -0.464848 -0.465418
169 0.929653 -0.464534 -0.465119
170 0.92904 -0.464219 -0.464821
171 0.928428 -0.463905 -0.464524
172 0.927817 -0.46359 -0.464227
173 0.927206 -0.463276 -0.46393
174 0.926596 -0.462962 -0.463634
175 0.925987 -0.462649 -0.463339
176 0.925379 -0.462335 -0.463044
177 0.924771 -0.462022 -0.46275
178 0.924164 -0.461708 -0.462456
179 0.923558 -0.461395 -0.462163
180 0.922953 -0.461083 -0.46187
181 0.922348 -0.46077 -0.461578
182 0.921745 -0.460458 -0.461287
183 0.921142 -0.460146 -0.460996
184 0.92054 -0.459834 -0.460706
185 0.919939 -0.459523 -0.460416
186 0.919339 -0.459212 -0.460128
187 0.91874 -0.458901 -0.459839
188 0.918142 -0.45859 -0.459552
189 0.917545 -0.45828 -0.459265
190 0.916949 -0.45797 -0.458979
191 0.916353 -0.45766 -0.458693
192 0.915759 -0.457351 -0.458408
193 0.915166 -0.457042 -0.458124
194 0.914574 -0.456734 -0.45784
195 0.913983 -0.456426 -0.457558
196 0.913394 -0.456118 -0.457276
197 0.912805 -0.455811 -0.456994
198 0.912218 -0.455504 -0.456714
199 0.911631 -0.455198 -0.456434
200 0.911046 -0.454096 -0.456154
201 0.910462 -0.454586 -0.455876
202 0.90988 -0.454281 -0.455598
203 0.909299 -0.453977 -0.455322
204 0.908719 -0.453673 -0.455045
205 0.90814 -0.45337 -0.45477
206 0.907563 -0.453067 -0.454495
207 0.906987 -0.452765 -0.454222
208 0.906412 -0.452463 -0.453949
209 0.905839 -0.452162 -0.453677
210 0.905268 -0.451862 -0.453405
211 0.904697 -0.451563 -0.453135
212 0.904129 -0.451264 -0.452865
213 0.903562 -0.450966 -0.452596
214 0.902996 -0.450668 -0.452328
215 0.902432 -0.450372 -0.452061
216 0.90187 -0.450076 -0.451795
217 0.90131 -0.449781 -0.451529
218 0.900751 -0.449486 -0.451264
219 0.900194 -0.449193 -0.451001
220 0.899638 -0.448901 -0.450738
221 0.899085 -0.448609 -0.450476
222 0.898533 -0.448318 -0.450214
223 0.897983 -0.448029 -0.449954
224 0.897435 -0.44774 -0.449695
225 0.896888 -0.447452 -0.449436
226 0.896344 -0.447166 -0.449178
227 0.895802 -0.44688 -0.448921
228 0.895261 -0.446596 -0.448666
229 0.894723 -0.446312 -0.448411
230 0.894187 -0.44603 -0.448157
231 0.893652 -0.445749 -0.447903
232 0.89312 -0.445469 -0.447651
233 0.89259 -0.44519 -0.4474
234 0.892062 -0.444913 -0.447149
235 0.891536 -0.444636 -0.4469
236 0.891012 -0.444361 -0.446651
237 0.890491 -0.444087 -0.446403
238 0.889971 -0.443815 -0.446157
239 0.889454 -0.443543 -0.445911
240 0.888939 -0.443273 -0.445666
241 0.888427 -0.443005 -0.445422
242 0.887916 -0.442737 -0.445179
243 0.887408 -0.442471 -0.444937
244 0.886902 -0.442206 -0.444696
245 0.886399 -0.441943 -0.444456
246 0.885897 -0.441681 -0.444216
247 0.885399 -0.44142 -0.443978
248 0.884902 -0.441161 -0.443741
249 0.884408 -0.440903 -0.443505
250 0.883916 -0.440647 -0.443269
251 0.883426 -0.440392 -0.443035
252 0.882939 -0.440138 -0.442801
253 0.882454 -0.439886 -0.442569
254 0.881972 -0.439635 -0.442337
255 0.881492 -0.439385 -0.442107
256 0.881015 -0.439137 -0.441877
257 0.88054 -0.438891 -0.441649
258 0.880067 -0.438646 -0.441421
259 0.879597 -0.438402 -0.441195
260 0.879129 -0.43816 -0.440969
261 0.878664 -0.437919 -0.440745
262 0.878201 -0.437679 -0.440521
263 0.87774 -0.437441 -0.440299
264 0.877282 -0.437205 -0.440078
265 0.876827 -0.43697 -0.439857
266 0.876374 -0.436736 -0.439638
267 0.875924 -0.436504 -0.439419
268 0.875475 -0.436274 -0.439202
269 0.87503 -0.436044 -0.438986
270 0.874587 -0.435817 -0.43877
271 0.874146 -0.43559 -0.438556
272 0.873708 -0.435365 -0.438342
273 0.873272 -0.435142 -0.43813
274 0.872839 -0.43492 -0.437919
275 0.872408 -0.434699 -0.437708
276 0.871979 -0.43448 -0.437499
277 0.871553 -0.434262 -0.437291
278 0.871129 -0.434046 -0.437083
279 0.870708 -0.433831 -0.436877
280 0.870289 -0.433617 -0.436671
281 0.869872 -0.433405 -0.436467
282 0.869457 -0.433194 -0.436263
283 0.869045 -0.432985 -0.43606
284 0.868635 -0.432777 -0.435859
285 0.868228 -0.43257 -0.435658
286 0.867822 -0.432365 -0.435458
287 0.867419 -0.43216 -0.435258
288 0.867018 -0.431958 -0.43506
289 0.866619 -0.431756 -0.434863
290 0.866222 -0.431556 -0.434666
291 0.865827 -0.431357 -0.43447
292 0.865434 -0.431159 -0.434275
293 0.865044 -0.430963 -0.434081
294 0.864655 -0.430767 -0.433888
295 0.864268 -0.430573 -0.433695
296 0.863884 -0.43038 -0.433503
297 0.863501 -0.430189 -0.433312
298 0.86312 -0.429998 -0.433122
299 0.862741 -0.429809 -0.432932
300 0.862364 -0.428814 -0.432743
301 0.861989 -0.429434 -0.432555
302 0.861616 -0.429248 -0.432368
303 0.861244 -0.429063 -0.432181
304 0.860875 -0.428879 -0.431995
305 0.860507 -0.428697 -0.43181
306 0.860141 -0.428516 -0.431625
307 0.859776 -0.428335 -0.431441
308 0.859414 -0.428156 -0.431258
309 0.859053 -0.427978 -0.431075
310 0.858694 -0.427801 -0.430893
311 0.858337 -0.427624 -0.430712
312 0.857981 -0.427449 -0.430531
313 0.857627 -0.427276 -0.430351
314 0.857275 -0.427103 -0.430172
315 0.856924 -0.426931 -0.429993
316 0.856575 -0.42676 -0.429815
317 0.856228 -0.42659 -0.429637
318 0.855882 -0.426421 -0.42946
319 0.855538 -0.426254 -0.429284
320 0.855195 -0.426087 -0.429108
321 0.854854 -0.425921 -0.428933
322 0.854515 -0.425756 -0.428758
323 0.854177 -0.425593 -0.428584
324 0.853841 -0.42543 -0.428411
325 0.853506 -0.425268 -0.428238
326 0.853172 -0.425107 -0.428065
327 0.852841 -0.424948 -0.427893
328 0.85251 -0.424789 -0.427721
329 0.852181 -0.424631 -0.42755
330 0.851853 -0.424474 -0.42738
331 0.851527 -0.424318 -0.42721
332 0.851202 -0.424162 -0.42704
333 0.850878 -0.424008 -0.426871
334 0.850556 -0.423854 -0.426702
335 0.850235 -0.423702 -0.426533
336 0.849915 -0.42355 -0.426365
337 0.849596 -0.423399 -0.426197
338 0.849279 -0.423249 -0.42603
339 0.848962 -0.423099 -0.425863
340 0.848647 -0.422951 -0.425696
341 0.848333 -0.422803 -0.42553
342 0.84802 -0.422656 -0.425364
343 0.847708 -0.422509 -0.425198
344 0.847397 -0.422364 -0.425033
345 0.847087 -0.422219 -0.424868
346 0.846778 -0.422075 -0.424703
347 0.84647 -0.421931 -0.424538
348 0.846163 -0.421789 -0.424374
349 0.845856 -0.421646 -0.42421
350 0.845551 -0.421505 -0.424046
351 0.845247 -0.421364 -0.423882
352 0.844943 -0.421224 -0.423719
353 0.84464 -0.421085 -0.423556
354 0.844338 -0.420946 -0.423393
355 0.844037 -0.420807 -0.42323
356 0.843737 -0.42067 -0.423067
357 0.843437 -0.420533 -0.422904
358 0.843138 -0.420396 -0.422742
359 0.84284 -0.420261 -0.42258
360 0.842543 -0.420125 -0.422418
361 0.842246 -0.419991 -0.422256
362 0.84195 -0.419856 -0.422094
363 0.841655 -0.419723 -0.421932
364 0.841361 -0.41959 -0.421771
365 0.841067 -0.419457 -0.421609
366 0.840773 -0.419325 -0.421448
367 0.840481 -0.419194 -0.421287
368 0.840189 -0.419063 -0.421126
369 0.839897 -0.418933 -0.420965
370 0.839607 -0.418803 -0.420804
371 0.839317 -0.418674 -0.420643
372 0.839027 -0.418545 -0.420482
373 0.838738 -0.418417 -0.420321
374 0.83845 -0.418289 -0.420161
375 0.838162 -0.418162 -0.42
376 0.837875 -0.418035 -0.41984
377 0.837588 -0.417908 -0.41968
378 0.837302 -0.417783 -0.419519
379 0.837016 -0.417657 -0.419359
380 0.836731 -0.417533 -0.419199
381 0.836447 -0.417408 -0.419038
382 0.836163 -0.417284 -0.418878
383 0.835879 -0.417161 -0.418718
384 0.835596 -0.417038 -0.418558
385 0.835314 -0.416916 -0.418398
386 0.835032 -0.416794 -0.418238
387 0.83475 -0.416672 -0.418078
388 0.834469 -0.416551 -0.417918
389 0.834189 -0.416431 -0.417758
390 0.833908 -0.41631 -0.417598
391 0.833629 -0.416191 -0.417438
392 0.83335 -0.416071 -0.417278
393 0.833071 -0.415953 -0.417118
394 0.832793 -0.415834 -0.416958
395 0.832515 -0.415716 -0.416799
396 0.832237 -0.415599 -0.416639
397 0.831961 -0.415482 -0.416479
398 0.831684 -0.415365 -0.416319
399 0.831408 -0.415249 -0.41616
400 0.831133 -0.414292 -0.416
401 0.830858 -0.415017 -0.415841
402 0.830583 -0.414902 -0.415681
403 0.830309 -0.414787 -0.415522
404 0.830035 -0.414673 -0.415362
405 0.829762 -0.414559 -0.415203
406 0.829489 -0.414445 -0.415044
407 0.829217 -0.414332 -0.414885
408 0.828945 -0.414219 -0.414726
409 0.828674 -0.414107 -0.414568
410 0.828403 -0.413994 -0.414409
411 0.828133 -0.413883 -0.414251
412 0.827863 -0.413771 -0.414092
413 0.827594 -0.41366 -0.413934
414 0.827326 -0.413549 -0.413776
415 0.827057 -0.413439 -0.413618
416 0.82679 -0.413329 -0.413461
417 0.826523 -0.413219 -0.413304
418 0.826256 -0.41311 -0.413146
419 0.82599 -0.413 -0.412989
420 0.825724 -0.412892 -0.412833
421 0.825459 -0.412783 -0.412676
422 0.825195 -0.412675 -0.41252
423 0.824931 -0.412567 -0.412364
424 0.824667 -0.412459 -0.412208
425 0.824404 -0.412352 -0.412053
426 0.824142 -0.412245 -0.411897
427 0.82388 -0.412138 -0.411742
428 0.823619 -0.412031 -0.411588
429 0.823358 -0.411925 -0.411433
430 0.823098 -0.411818 -0.411279
431 0.822838 -0.411713 -0.411125
432 0.822579 -0.411607 -0.410972
433 0.82232 -0.411501 -0.410819
434 0.822062 -0.411396 -0.410666
435 0.821804 -0.411291 -0.410513
436 0.821547 -0.411186 -0.410361
437 0.82129 -0.411081 -0.41021
438 0.821034 -0.410976 -0.410058
439 0.820779 -0.410871 -0.409907
440 0.820524 -0.410767 -0.409757
441 0.82027 -0.410663 -0.409607
442 0.820016 -0.410559 -0.409457
443 0.819763 -0.410454 -0.409308
444 0.81951 -0.410351 -0.409159
445 0.819258 -0.410247 -0.409011
446 0.819006 -0.410143 -0.408864
447 0.818756 -0.410039 -0.408716
448 0.818505 -0.409936 -0.40857
449 0.818256 -0.409832 -0.408424
450 0.818007 -0.409728 -0.408278
451 0.817758 -0.409625 -0.408133
452 0.81751 -0.409522 -0.407989
453 0.817263 -0.409418 -0.407845
454 0.817016 -0.409315 -0.407701
455 0.81677 -0.409211 -0.407558
456 0.816524 -0.409108 -0.407416
457 0.816279 -0.409005 -0.407274
458 0.816034 -0.408901 -0.407133
459 0.81579 -0.408798 -0.406992
460 0.815547 -0.408694 -0.406852
461 0.815303 -0.408591 -0.406713
462 0.815061 -0.408487 -0.406574
463 0.814819 -0.408383 -0.406435
464 0.814577 -0.40828 -0.406297
465 0.814335 -0.408176 -0.40616
466 0.814094 -0.408072 -0.406023
467 0.813854 -0.407968 -0.405886
468 0.813613 -0.407864 -0.40575
469 0.813373 -0.407759 -0.405614
470 0.813134 -0.407655 -0.405479
471 0.812894 -0.40755 -0.405344
472 0.812655 -0.407445 -0.40521
473 0.812416 -0.40734 -0.405076
474 0.812177 -0.407235 -0.404942
475 0.811939 -0.40713 -0.404809
476 0.8117 -0.407024 -0.404676
477 0.811462 -0.406918 -0.404544
478 0.811224 -0.406812 -0.404411
479 0.810985 -0.406706 -0.40428
480 0.810747 -0.406599 -0.404148
481 0.810509 -0.406492 -0.404017
482 0.810271 -0.406385 -0.403886
483 0.810032 -0.406277 -0.403755
484 0.809794 -0.40617 -0.403625
485 0.809556 -0.406062 -0.403494
486 0.809317 -0.405953 -0.403364
487 0.809079 -0.405845 -0.403234
488 0.80884 -0.405736 -0.403105
489 0.808602 -0.405626 -0.402975
490 0.808363 -0.405517 -0.402846
491 0.808124 -0.405407 -0.402717
492 0.807885 -0.405297 -0.402588
493 0.807645 -0.405186 -0.402459
494 0.807406 -0.405075 -0.40233
495 0.807166 -0.404964 -0.402202
496 0.806926 -0.404853 -0.402073
497 0.806686 -0.404741 -0.401945
498 0.806446 -0.404629 -0.401817
499 0.806206 -0.404517 -0.401688
500 0.805965 -0.403548 -0.40156
501 0.805725 -0.404292 -0.401432
502 0.805484 -0.404179 -0.401304
503 0.805243 -0.404066 -0.401177
504 0.805002 -0.403953 -0.401049
505 0.80476 -0.403839 -0.400921
506 0.804519 -0.403725 -0.400793
507 0.804277 -0.403611 -0.400666
508 0.804036 -0.403497 -0.400539
509 0.803794 -0.403383 -0.400411
510 0.803552 -0.403268 -0.400284
511 0.80331 -0.403153 -0.400157
512 0.803068 -0.403039 -0.40003
513 0.802826 -0.402924 -0.399903
514 0.802585 -0.402808 -0.399776
515 0.802343 -0.402693 -0.399649
516 0.802101 -0.402578 -0.399523
517 0.801859 -0.402462 -0.399397
518 0.801617 -0.402347 -0.39927
519 0.801376 -0.402231 -0.399144
520 0.801134 -0.402116 -0.399019
521 0.800893 -0.402 -0.398893
522 0.800652 -0.401885 -0.398767
523 0.800411 -0.401769 -0.398642
524 0.800171 -0.401653 -0.398517
525 0.79993 -0.401538 -0.398392
526 0.79969 -0.401422 -0.398268
527 0.79945 -0.401307 -0.398143
528 0.799211 -0.401192 -0.398019
529 0.798972 -0.401077 -0.397895
530 0.798733 -0.400962 -0.397772
531 0.798495 -0.400847 -0.397648
532 0.798258 -0.400732 -0.397525
533 0.79802 -0.400618 -0.397403
534 0.797784 -0.400503 -0.39728
535 0.797547 -0.400389 -0.397158
536 0.797311 -0.400276 -0.397036
537 0.797076 -0.400162 -0.396914
538 0.796842 -0.400049 -0.396793
539 0.796608 -0.399936 -0.396672
540 0.796374 -0.399823 -0.396551
541 0.796141 -0.399711 -0.396431
542 0.795909 -0.399598 -0.396311
543 0.795677 -0.399487 -0.396191
544 0.795446 -0.399375 -0.396071
545 0.795216 -0.399264 -0.395952
546 0.794986 -0.399153 -0.395833
547 0.794757 -0.399043 -0.395715
548 0.794529 -0.398933 -0.395596
549 0.794301 -0.398823 -0.395478
550 0.794074 -0.398713 -0.395361
551 0.793848 -0.398604 -0.395243
552 0.793622 -0.398496 -0.395126
553 0.793396 -0.398387 -0.395009
554 0.793172 -0.398279 -0.394892
555 0.792948 -0.398172 -0.394776
556 0.792724 -0.398064 -0.39466
557 0.792501 -0.397958 -0.394544
558 0.792279 -0.397851 -0.394428
559 0.792057 -0.397745 -0.394312
560 0.791835 -0.397639 -0.394197
561 0.791614 -0.397533 -0.394081
562 0.791394 -0.397428 -0.393966
563 0.791174 -0.397323 -0.393851
564 0.790954 -0.397218 -0.393736
565 0.790735 -0.397114 -0.393621
566 0.790517 -0.39701 -0.393507
567 0.790298 -0.396906 -0.393392
568 0.790081 -0.396803 -0.393278
569 0.789863 -0.3967 -0.393164
570 0.789646 -0.396597 -0.39305
571 0.78943 -0.396494 -0.392936
572 0.789214 -0.396392 -0.392822
573 0.788998 -0.39629 -0.392708
574 0.788783 -0.396188 -0.392594
575 0.788568 -0.396087 -0.392481
576 0.788353 -0.395986 -0.392367
577 0.788139 -0.395885 -0.392254
578 0.787926 -0.395784 -0.392141
579 0.787712 -0.395684 -0.392028
580 0.7875 -0.395584 -0.391915
581 0.787287 -0.395485 -0.391803
582 0.787076 -0.395385 -0.39169
583 0.786864 -0.395286 -0.391578
584 0.786653 -0.395187 -0.391466
585 0.786443 -0.395089 -0.391354
586 0.786233 -0.39499 -0.391243
587 0.786024 -0.394892 -0.391132
588 0.785815 -0.394794 -0.391021
589 0.785607 -0.394697 -0.39091
590 0.785399 -0.3946 -0.390799
591 0.785192 -0.394503 -0.390689
592 0.784985 -0.394406 -0.390579
593 0.784779 -0.394309 -0.39047
594 0.784574 -0.394213 -0.390361
595 0.784369 -0.394117 -0.390252
596 0.784165 -0.394021 -0.390144
597 0.783961 -0.393926 -0.390036
598 0.783759 -0.393831 -0.389928
599 0.783557 -0.393736 -0.389821
600 0.783355 -0.39278 -0.389714
601 0.783155 -0.393546 -0.389608
602 0.782955 -0.393452 -0.389502
603 0.782755 -0.393358 -0.389397
604 0.782557 -0.393264 -0.389293
605 0.782359 -0.393171 -0.389188
606 0.782162 -0.393078 -0.389085
607 0.781966 -0.392985 -0.388981
608 0.781771 -0.392892 -0.388879
609 0.781576 -0.392799 -0.388777
610 0.781382 -0.392707 -0.388675
611 0.781189 -0.392615 -0.388574
612 0.780997 -0.392523 -0.388473
613 0.780805 -0.392432 -0.388373
614 0.780614 -0.39234 -0.388274
615 0.780424 -0.392249 -0.388175
616 0.780235 -0.392158 -0.388077
617 0.780046 -0.392068 -0.387979
618 0.779858 -0.391977 -0.387881
619 0.779671 -0.391887 -0.387784
620 0.779485 -0.391797 -0.387688
621 0.779299 -0.391707 -0.387592
622 0.779114 -0.391617 -0.387497
623 0.77893 -0.391527 -0.387402
624 0.778746 -0.391438 -0.387308
625 0.778563 -0.391349 -0.387214
626 0.77838 -0.39126 -0.387121
627 0.778198 -0.391171 -0.387028
628 0.778017 -0.391082 -0.386935
629 0.777836 -0.390993 -0.386843
630 0.777656 -0.390904 -0.386752
631 0.777476 -0.390816 -0.386661
632 0.777297 -0.390728 -0.38657
633 0.777119 -0.390639 -0.386479
634 0.776941 -0.390551 -0.38639
635 0.776763 -0.390463 -0.3863
636 0.776586 -0.390375 -0.386211
637 0.776409 -0.390287 -0.386122
638 0.776233 -0.390199 -0.386034
639 0.776057 -0.390111 -0.385946
640 0.775882 -0.390023 -0.385858
641 0.775707 -0.389936 -0.385771
642 0.775533 -0.389848 -0.385685
643 0.775359 -0.38976 -0.385598
644 0.775185 -0.389673 -0.385512
645 0.775012 -0.389585 -0.385427
646 0.774839 -0.389498 -0.385342
647 0.774667 -0.38941 -0.385257
648 0.774496 -0.389323 -0.385173
649 0.774324 -0.389235 -0.385089
650 0.774154 -0.389148 -0.385006
651 0.773983 -0.38906 -0.384923
652 0.773814 -0.388973 -0.38484
653 0.773644 -0.388886 -0.384758
654 0.773475 -0.388798 -0.384677
655 0.773307 -0.388711 -0.384596
656 0.773139 -0.388624 -0.384516
657 0.772972 -0.388537 -0.384436
658 0.772806 -0.388449 -0.384356
659 0.772639 -0.388362 -0.384277
660 0.772474 -0.388275 -0.384199
661 0.772309 -0.388188 -0.384121
662 0.772144 -0.388101 -0.384043
663 0.77198 -0.388014 -0.383966
664 0.771817 -0.387927 -0.383889
665 0.771654 -0.38784 -0.383813
666 0.771491 -0.387754 -0.383737
667 0.771329 -0.387667 -0.383662
668 0.771167 -0.38758 -0.383587
669 0.771006 -0.387494 -0.383512
670 0.770845 -0.387407 -0.383438
671 0.770685 -0.38732 -0.383365
672 0.770525 -0.387234 -0.383291
673 0.770365 -0.387147 -0.383218
674 0.770206 -0.387061 -0.383146
675 0.770047 -0.386974 -0.383073
676 0.769889 -0.386888 -0.383001
677 0.769731 -0.386801 -0.38293
678 0.769573 -0.386714 -0.382859
679 0.769416 -0.386628 -0.382788
680 0.769258 -0.386541 -0.382717
681 0.769101 -0.386454 -0.382647
682 0.768945 -0.386367 -0.382577
683 0.768788 -0.386281 -0.382508
684 0.768632 -0.386193 -0.382439
685 0.768476 -0.386106 -0.38237
686 0.76832 -0.386019 -0.382302
687 0.768165 -0.385931 -0.382234
688 0.768009 -0.385844 -0.382166
689 0.767854 -0.385756 -0.382099
690 0.767699 -0.385667 -0.382032
691 0.767544 -0.385579 -0.381965
692 0.767389 -0.38549 -0.381899
693 0.767234 -0.385401 -0.381833
694 0.76708 -0.385312 -0.381768
695 0.766925 -0.385223 -0.381702
696 0.76677 -0.385133 -0.381638
697 0.766616 -0.385042 -0.381573
698 0.766461 -0.384952 -0.38151
699 0.766307 -0.384861 -0.381446
700 0.766153 -0.383885 -0.381383
701 0.765998 -0.384678 -0.38132
702 0.765844 -0.384586 -0.381258
703 0.765689 -0.384494 -0.381196
704 0.765535 -0.384401 -0.381134
705 0.765381 -0.384308 -0.381073
706 0.765226 -0.384214 -0.381013
707 0.765072 -0.38412 -0.380952
708 0.764918 -0.384025 -0.380892
709 0.764763 -0.383931 -0.380833
710 0.764609 -0.383835 -0.380774
711 0.764455 -0.38374 -0.380715
712 0.7643 -0.383643 -0.380657
713 0.764146 -0.383547 -0.380599
714 0.763991 -0.38345 -0.380541
715 0.763837 -0.383353 -0.380484
716 0.763683 -0.383255 -0.380428
717 0.763528 -0.383157 -0.380371
718 0.763373 -0.383058 -0.380315
719 0.763219 -0.38296 -0.380259
720 0.763064 -0.38286 -0.380204
721 0.76291 -0.382761 -0.380149
722 0.762755 -0.382661 -0.380094
723 0.7626 -0.382561 -0.38004
724 0.762446 -0.38246 -0.379986
725 0.762291 -0.382359 -0.379932
726 0.762136 -0.382258 -0.379878
727 0.761981 -0.382157 -0.379825
728 0.761826 -0.382055 -0.379771
729 0.761671 -0.381953 -0.379718
730 0.761516 -0.381851 -0.379666
731 0.761361 -0.381748 -0.379613
732 0.761206 -0.381645 -0.37956
733 0.76105 -0.381542 -0.379508
734 0.760895 -0.381439 -0.379456
735 0.76074 -0.381336 -0.379404
736 0.760584 -0.381232 -0.379352
