148	-3206.05	2033.84	-1172.21
149	-3199.68	2029.3	-1170.38
150	-3193.8	2025	-1168.79
151	-3188.39	2020.95	-1167.45
152	-3183.46	2017.13	-1166.34
153	-3179	2013.55	-1165.46
154	-3175	2010.2	-1164.81
155	-3171.45	2007.08	-1164.38
156	-3168.34	2004.18	-1164.17
157	-3165.66	2001.49	-1164.17
158	-3163.4	1999.02	-1164.38
159	-3161.54	1996.75	-1164.79
160	-3160.07	1994.68	-1165.39
161	-3158.98	1992.8	-1166.18
162	-3158.25	1991.1	-1167.15
163	-3157.86	1989.58	-1168.28
164	-3157.8	1988.23	-1169.57
165	-3158.06	1987.04	-1171.02
166	-3158.61	1986.01	-1172.6
167	-3159.44	1985.12	-1174.33
168	-3160.53	1984.36	-1176.17
169	-3161.87	1983.74	-1178.13
170	-3163.43	1983.23	-1180.2
171	-3165.21	1982.84	-1182.36
172	-3167.17	1982.55	-1184.62
173	-3169.3	1982.36	-1186.95
174	-3171.6	1982.25	-1189.35
175	-3174.03	1982.22	-1191.81
176	-3176.58	1982.26	-1194.32
177	-3179.24	1982.36	-1196.88
178	-3181.99	1982.51	-1199.47
179	-3184.81	1982.72	-1202.09
180	-3187.69	1982.96	-1204.73
181	-3190.62	1983.23	-1207.39
182	-3193.57	1983.53	-1210.04
183	-3196.54	1983.84	-1212.7
184	-3199.52	1984.17	-1215.35
185	-3202.48	1984.5	-1217.98
186	-3205.43	1984.83	-1220.6
187	-3208.35	1985.16	-1223.18
188	-3211.22	1985.48	-1225.74
189	-3214.04	1985.78	-1228.26
190	-3216.81	1986.07	-1230.74
191	-3219.5	1986.33	-1233.17
192	-3222.12	1986.56	-1235.56
193	-3224.66	1986.76	-1237.89
194	-3227.1	1986.93	-1240.17
195	-3229.45	1987.06	-1242.39
196	-3231.7	1987.15	-1244.55
197	-3233.84	1987.2	-1246.64
198	-3235.87	1987.21	-1248.66
199	-3237.78	1987.17	-1250.62
200	-3239.57	1987.07	-1252.5
201	-3241.24	1986.93	-1254.31
202	-3242.78	1986.73	-1256.04
203	-3244.18	1986.48	-1257.7
204	-3245.46	1986.18	-1259.28
205	-3246.59	1985.81	-1260.78
206	-3247.59	1985.39	-1262.2
207	-3248.45	1984.91	-1263.54
208	-3249.16	1984.37	-1264.8
209	-3249.74	1983.77	-1265.97
210	-3250.18	1983.11	-1267.07
211	-3250.49	1982.4	-1268.09
212	-3250.66	1981.63	-1269.02
213	-3250.7	1980.81	-1269.88
214	-3250.61	1979.94	-1270.67
215	-3250.41	1979.03	-1271.38
216	-3250.1	1978.08	-1272.02
217	-3249.68	1977.09	-1272.59
218	-3249.18	1976.08	-1273.1
219	-3248.59	1975.05	-1273.54
220	-3247.92	1974	-1273.93
221	-3247.2	1972.94	-1274.26
222	-3246.43	1971.89	-1274.54
223	-3245.63	1970.85	-1274.78
224	-3244.8	1969.82	-1274.97
225	-3243.96	1968.82	-1275.13
226	-3243.12	1967.86	-1275.26
227	-3242.29	1966.93	-1275.36
228	-3241.49	1966.06	-1275.43
229	-3240.72	1965.23	-1275.48
230	-3239.98	1964.47	-1275.52
231	-3239.3	1963.76	-1275.54
232	-3238.66	1963.12	-1275.54
233	-3238.08	1962.55	-1275.54
234	-3237.56	1962.04	-1275.52
235	-3237.1	1961.59	-1275.5
236	-3236.69	1961.22	-1275.47
237	-3236.34	1960.9	-1275.44
238	-3236.05	1960.65	-1275.4
239	-3235.81	1960.45	-1275.36
240	-3235.61	1960.3	-1275.31
241	-3235.46	1960.21	-1275.26
242	-3235.35	1960.15	-1275.2
243	-3235.28	1960.14	-1275.14
244	-3235.23	1960.16	-1275.07
245	-3235.21	1960.22	-1275
246	-3235.22	1960.3	-1274.92
247	-3235.24	1960.4	-1274.84
248	-3235.28	1960.53	-1274.75
249	-3235.34	1960.67	-1274.66
250	-3235.4	1960.83	-1274.57
251	-3235.48	1961.01	-1274.47
252	-3235.57	1961.2	-1274.37
253	-3235.67	1961.4	-1274.27
254	-3235.78	1961.62	-1274.16
255	-3235.91	1961.86	-1274.05
256	-3236.06	1962.12	-1273.94
257	-3236.23	1962.39	-1273.83
258	-3236.42	1962.7	-1273.72
259	-3236.63	1963.03	-1273.61
260	-3236.88	1963.39	-1273.49
261	-3237.17	1963.79	-1273.38
262	-3237.49	1964.22	-1273.27
263	-3237.86	1964.7	-1273.16
264	-3238.27	1965.22	-1273.04
265	-3238.73	1965.8	-1272.93
266	-3239.25	1966.43	-1272.82
267	-3239.82	1967.11	-1272.7
268	-3240.45	1967.86	-1272.59
269	-3241.14	1968.66	-1272.47
270	-3241.89	1969.53	-1272.36
271	-3242.7	1970.47	-1272.23
272	-3243.57	1971.47	-1272.11
273	-3244.51	1972.53	-1271.98
274	-3245.51	1973.67	-1271.84
275	-3246.56	1974.87	-1271.69
276	-3247.68	1976.14	-1271.54
277	-3248.84	1977.47	-1271.38
278	-3250.06	1978.86	-1271.2
279	-3251.32	1980.32	-1271.01
280	-3252.63	1981.83	-1270.8
281	-3253.97	1983.39	-1270.57
282	-3255.33	1985	-1270.33
283	-3256.72	1986.66	-1270.06
284	-3258.12	1988.35	-1269.77
285	-3259.52	1990.07	-1269.45
286	-3260.92	1991.81	-1269.11
287	-3262.31	1993.57	-1268.74
288	-3263.67	1995.34	-1268.33
289	-3265.01	1997.11	-1267.9
290	-3266.3	1998.87	-1267.43
291	-3267.54	2000.61	-1266.93
292	-3268.73	2002.34	-1266.39
293	-3269.84	2004.03	-1265.82
294	-3270.89	2005.68	-1265.21
295	-3271.85	2007.29	-1264.56
296	-3272.72	2008.84	-1263.88
297	-3273.5	2010.34	-1263.16
298	-3274.19	2011.78	-1262.41
299	-3274.77	2013.14	-1261.63
300	-3275.24	2014.44	-1260.81
301	-3275.61	2015.66	-1259.95
302	-3275.87	2016.8	-1259.07
303	-3276.02	2017.86	-1258.16
304	-3276.07	2018.85	-1257.22
305	-3276.01	2019.76	-1256.25
306	-3275.84	2020.59	-1255.26
307	-3275.59	2021.35	-1254.24
308	-3275.24	2022.04	-1253.2
309	-3274.8	2022.66	-1252.14
310	-3274.29	2023.23	-1251.06
311	-3273.72	2023.74	-1249.97
312	-3273.08	2024.21	-1248.86
313	-3272.39	2024.65	-1247.75
314	-3271.67	2025.05	-1246.62
315	-3270.91	2025.43	-1245.48
316	-3270.14	2025.8	-1244.34
317	-3269.37	2026.17	-1243.2
318	-3268.6	2026.54	-1242.06
319	-3267.84	2026.92	-1240.93
320	-3267.11	2027.32	-1239.79
321	-3266.42	2027.75	-1238.67
322	-3265.77	2028.21	-1237.56
323	-3265.16	2028.7	-1236.46
324	-3264.61	2029.24	-1235.37
325	-3264.11	2029.81	-1234.3
326	-3263.68	2030.43	-1233.25
327	-3263.3	2031.08	-1232.22
328	-3262.99	2031.78	-1231.21
329	-3262.73	2032.51	-1230.22
330	-3262.53	2033.27	-1229.26
331	-3262.38	2034.07	-1228.31
332	-3262.28	2034.89	-1227.4
333	-3262.23	2035.72	-1226.5
334	-3262.21	2036.58	-1225.63
335	-3262.23	2037.45	-1224.78
336	-3262.28	2038.32	-1223.96
337	-3262.36	2039.2	-1223.16
338	-3262.46	2040.07	-1222.38
339	-3262.57	2040.95	-1221.63
340	-3262.71	2041.82	-1220.89
341	-3262.86	2042.68	-1220.18
342	-3263.02	2043.54	-1219.48
343	-3263.2	2044.4	-1218.8
344	-3263.38	2045.25	-1218.14
345	-3263.59	2046.1	-1217.49
346	-3263.8	2046.95	-1216.85
347	-3264.03	2047.8	-1216.23
348	-3264.28	2048.66	-1215.62
349	-3264.55	2049.53	-1215.02
350	-3264.84	2050.41	-1214.43
351	-3265.16	2051.31	-1213.84
352	-3265.5	2052.24	-1213.26
353	-3265.87	2053.18	-1212.69
354	-3266.27	2054.16	-1212.12
355	-3266.71	2055.16	-1211.55
356	-3267.17	2056.19	-1210.98
357	-3267.66	2057.25	-1210.41
358	-3268.19	2058.34	-1209.84
359	-3268.74	2059.46	-1209.27
360	-3269.31	2060.61	-1208.7
361	-3269.9	2061.78	-1208.12
362	-3270.52	2062.97	-1207.54
363	-3271.14	2064.18	-1206.96
364	-3271.77	2065.4	-1206.37
365	-3272.4	2066.63	-1205.77
366	-3273.02	2067.86	-1205.16
367	-3273.64	2069.09	-1204.55
368	-3274.24	2070.32	-1203.93
369	-3274.82	2071.53	-1203.29
370	-3275.38	2072.74	-1202.64
371	-3275.91	2073.92	-1201.99
372	-3276.4	2075.09	-1201.31
373	-3276.85	2076.23	-1200.63
374	-3277.26	2077.34	-1199.92
375	-3277.63	2078.43	-1199.2
376	-3277.95	2079.48	-1198.46
377	-3278.21	2080.5	-1197.71
378	-3278.42	2081.49	-1196.93
379	-3278.58	2082.45	-1196.13
380	-3278.68	2083.36	-1195.31
381	-3278.72	2084.25	-1194.47
382	-3278.7	2085.1	-1193.61
383	-3278.63	2085.91	-1192.72
384	-3278.5	2086.7	-1191.8
385	-3278.31	2087.45	-1190.87
386	-3278.07	2088.17	-1189.9
387	-3277.77	2088.87	-1188.91
388	-3277.43	2089.54	-1187.88
389	-3277.03	2090.2	-1186.83
390	-3276.59	2090.83	-1185.75
391	-3276.1	2091.46	-1184.64
392	-3275.57	2092.07	-1183.5
393	-3275.01	2092.67	-1182.34
394	-3274.41	2093.27	-1181.14
395	-3273.77	2093.85	-1179.91
396	-3273.09	2094.43	-1178.66
397	-3272.38	2095	-1177.38
398	-3271.63	2095.55	-1176.08
399	-3270.85	2096.09	-1174.76
400	-3270.02	2096.6	-1173.42
